"","Country","Date","Total_Vaccinations","WHO_region","New_cases","Cumulative_cases","New_deaths","Cumulative_deaths","Vaccine","Vaccinations_per_Type","Month","Death_Rate","Death_Rate_Level","Vaccine_Efficacy_Cases","Vaccine_Efficacy_Deaths"
"10125","France",2022-02-09,138615311,"EURO",0,19992784,0,134050,"Johnson&Johnson",1085323,"2022-02",0.000972447621827246,"Low",100,100
"10126","France",2022-02-09,138615311,"EURO",0,19992784,0,134050,"Moderna",23049199,"2022-02",0.000972447621827246,"Low",100,100
"10127","France",2022-02-09,138615311,"EURO",0,19992784,0,134050,"Oxford/AstraZeneca",7857852,"2022-02",0.000972447621827246,"Low",100,100
"10128","France",2022-02-09,138615311,"EURO",0,19992784,0,134050,"Pfizer/BioNTech",106622937,"2022-02",0.000972447621827246,"Low",100,100
"10129","France",2022-02-10,138810586,"EURO",0,19992784,0,134050,"Johnson&Johnson",1085371,"2022-02",0.000972447621827246,"Low",100,100
"10130","France",2022-02-10,138810586,"EURO",0,19992784,0,134050,"Moderna",23092209,"2022-02",0.000972447621827246,"Low",100,100
"10131","France",2022-02-10,138810586,"EURO",0,19992784,0,134050,"Oxford/AstraZeneca",7857852,"2022-02",0.000972447621827246,"Low",100,100
"10132","France",2022-02-10,138810586,"EURO",0,19992784,0,134050,"Pfizer/BioNTech",106775154,"2022-02",0.000972447621827246,"Low",100,100
"10133","France",2022-02-11,139093156,"EURO",0,19992784,0,134050,"Johnson&Johnson",1085409,"2022-02",0.000972447621827246,"Low",100,100
"10134","France",2022-02-11,139093156,"EURO",0,19992784,0,134050,"Moderna",23159225,"2022-02",0.000972447621827246,"Low",100,100
"10135","France",2022-02-11,139093156,"EURO",0,19992784,0,134050,"Oxford/AstraZeneca",7857852,"2022-02",0.000972447621827246,"Low",100,100
"10136","France",2022-02-11,139093156,"EURO",0,19992784,0,134050,"Pfizer/BioNTech",106990670,"2022-02",0.000972447621827246,"Low",100,100
"10137","France",2022-02-12,139268275,"EURO",0,19992784,0,134050,"Johnson&Johnson",1085437,"2022-02",0.000972447621827246,"Low",100,100
"10138","France",2022-02-12,139268275,"EURO",0,19992784,0,134050,"Moderna",23194562,"2022-02",0.000972447621827246,"Low",100,100
"10139","France",2022-02-12,139268275,"EURO",0,19992784,0,134050,"Oxford/AstraZeneca",7857852,"2022-02",0.000972447621827246,"Low",100,100
"10140","France",2022-02-12,139268275,"EURO",0,19992784,0,134050,"Pfizer/BioNTech",107130424,"2022-02",0.000972447621827246,"Low",100,100
"10141","France",2022-02-13,139303310,"EURO",958639,20951423,1988,136038,"Johnson&Johnson",1085450,"2022-02",0.000972447621827246,"Low",95.4244683046111,98.5386436142843
"10142","France",2022-02-13,139303310,"EURO",958639,20951423,1988,136038,"Moderna",23200945,"2022-02",0.000972447621827246,"Low",95.4244683046111,98.5386436142843
"10143","France",2022-02-13,139303310,"EURO",958639,20951423,1988,136038,"Oxford/AstraZeneca",7857852,"2022-02",0.000972447621827246,"Low",95.4244683046111,98.5386436142843
"10144","France",2022-02-13,139303310,"EURO",958639,20951423,1988,136038,"Pfizer/BioNTech",107159063,"2022-02",0.000972447621827246,"Low",95.4244683046111,98.5386436142843
"10145","France",2022-02-14,139491901,"EURO",0,20951423,0,136038,"Johnson&Johnson",1085483,"2022-02",0.000972447621827246,"Low",100,100
"10146","France",2022-02-14,139491901,"EURO",0,20951423,0,136038,"Moderna",23238841,"2022-02",0.000972447621827246,"Low",100,100
"10147","France",2022-02-14,139491901,"EURO",0,20951423,0,136038,"Oxford/AstraZeneca",7857852,"2022-02",0.000972447621827246,"Low",100,100
"10148","France",2022-02-14,139491901,"EURO",0,20951423,0,136038,"Pfizer/BioNTech",107309725,"2022-02",0.000972447621827246,"Low",100,100
"10149","France",2022-02-15,139680100,"EURO",0,20951423,0,136038,"Johnson&Johnson",1085504,"2022-02",0.000972447621827246,"Low",100,100
"10150","France",2022-02-15,139680100,"EURO",0,20951423,0,136038,"Moderna",23274234,"2022-02",0.000972447621827246,"Low",100,100
"10151","France",2022-02-15,139680100,"EURO",0,20951423,0,136038,"Oxford/AstraZeneca",7857852,"2022-02",0.000972447621827246,"Low",100,100
"10152","France",2022-02-15,139680100,"EURO",0,20951423,0,136038,"Pfizer/BioNTech",107462510,"2022-02",0.000972447621827246,"Low",100,100
"10153","France",2022-02-16,139852581,"EURO",0,20951423,0,136038,"Johnson&Johnson",1085531,"2022-02",0.000972447621827246,"Low",100,100
"10154","France",2022-02-16,139852581,"EURO",0,20951423,0,136038,"Moderna",23302371,"2022-02",0.000972447621827246,"Low",100,100
"10155","France",2022-02-16,139852581,"EURO",0,20951423,0,136038,"Oxford/AstraZeneca",7857852,"2022-02",0.000972447621827246,"Low",100,100
"10156","France",2022-02-16,139852581,"EURO",0,20951423,0,136038,"Pfizer/BioNTech",107606827,"2022-02",0.000972447621827246,"Low",100,100
"10157","France",2022-02-17,139967821,"EURO",0,20951423,0,136038,"Johnson&Johnson",1085546,"2022-02",0.000972447621827246,"Low",100,100
"10158","France",2022-02-17,139967821,"EURO",0,20951423,0,136038,"Moderna",23320885,"2022-02",0.000972447621827246,"Low",100,100
"10159","France",2022-02-17,139967821,"EURO",0,20951423,0,136038,"Oxford/AstraZeneca",7857852,"2022-02",0.000972447621827246,"Low",100,100
"10160","France",2022-02-17,139967821,"EURO",0,20951423,0,136038,"Pfizer/BioNTech",107703538,"2022-02",0.000972447621827246,"Low",100,100
"10161","France",2022-02-18,140125919,"EURO",0,20951423,0,136038,"Johnson&Johnson",1085581,"2022-02",0.000972447621827246,"Low",100,100
"10162","France",2022-02-18,140125919,"EURO",0,20951423,0,136038,"Moderna",23347518,"2022-02",0.000972447621827246,"Low",100,100
"10163","France",2022-02-18,140125919,"EURO",0,20951423,0,136038,"Oxford/AstraZeneca",7857852,"2022-02",0.000972447621827246,"Low",100,100
"10164","France",2022-02-18,140125919,"EURO",0,20951423,0,136038,"Pfizer/BioNTech",107834968,"2022-02",0.000972447621827246,"Low",100,100
"10165","France",2022-02-19,140220265,"EURO",0,20951423,0,136038,"Johnson&Johnson",1085600,"2022-02",0.000972447621827246,"Low",100,100
"10166","France",2022-02-19,140220265,"EURO",0,20951423,0,136038,"Moderna",23361575,"2022-02",0.000972447621827246,"Low",100,100
"10167","France",2022-02-19,140220265,"EURO",0,20951423,0,136038,"Oxford/AstraZeneca",7857852,"2022-02",0.000972447621827246,"Low",100,100
"10168","France",2022-02-19,140220265,"EURO",0,20951423,0,136038,"Pfizer/BioNTech",107915238,"2022-02",0.000972447621827246,"Low",100,100
"10169","France",2022-02-20,140237027,"EURO",565947,21517370,1745,137783,"Johnson&Johnson",1085608,"2022-02",0.000972447621827246,"Low",97.3698133182633,98.7335157457741
"10170","France",2022-02-20,140237027,"EURO",565947,21517370,1745,137783,"Moderna",23363643,"2022-02",0.000972447621827246,"Low",97.3698133182633,98.7335157457741
"10171","France",2022-02-20,140237027,"EURO",565947,21517370,1745,137783,"Oxford/AstraZeneca",7857852,"2022-02",0.000972447621827246,"Low",97.3698133182633,98.7335157457741
"10172","France",2022-02-20,140237027,"EURO",565947,21517370,1745,137783,"Pfizer/BioNTech",107929924,"2022-02",0.000972447621827246,"Low",97.3698133182633,98.7335157457741
"10173","France",2022-02-21,140320077,"EURO",0,21517370,0,137783,"Johnson&Johnson",1085635,"2022-02",0.000972447621827246,"Low",100,100
"10174","France",2022-02-21,140320077,"EURO",0,21517370,0,137783,"Moderna",23375908,"2022-02",0.000972447621827246,"Low",100,100
"10175","France",2022-02-21,140320077,"EURO",0,21517370,0,137783,"Oxford/AstraZeneca",7857854,"2022-02",0.000972447621827246,"Low",100,100
"10176","France",2022-02-21,140320077,"EURO",0,21517370,0,137783,"Pfizer/BioNTech",108000680,"2022-02",0.000972447621827246,"Low",100,100
"10177","France",2022-02-22,140403242,"EURO",0,21517370,0,137783,"Johnson&Johnson",1085655,"2022-02",0.000972447621827246,"Low",100,100
"10178","France",2022-02-22,140403242,"EURO",0,21517370,0,137783,"Moderna",23387817,"2022-02",0.000972447621827246,"Low",100,100
"10179","France",2022-02-22,140403242,"EURO",0,21517370,0,137783,"Oxford/AstraZeneca",7857854,"2022-02",0.000972447621827246,"Low",100,100
"10180","France",2022-02-22,140403242,"EURO",0,21517370,0,137783,"Pfizer/BioNTech",108071916,"2022-02",0.000972447621827246,"Low",100,100
"10181","France",2022-02-23,140494789,"EURO",0,21517370,0,137783,"Johnson&Johnson",1085682,"2022-02",0.000972447621827246,"Low",100,100
"10182","France",2022-02-23,140494789,"EURO",0,21517370,0,137783,"Moderna",23399901,"2022-02",0.000972447621827246,"Low",100,100
"10183","France",2022-02-23,140494789,"EURO",0,21517370,0,137783,"Oxford/AstraZeneca",7857854,"2022-02",0.000972447621827246,"Low",100,100
"10184","France",2022-02-23,140494789,"EURO",0,21517370,0,137783,"Pfizer/BioNTech",108151352,"2022-02",0.000972447621827246,"Low",100,100
"10185","France",2022-02-24,140563637,"EURO",0,21517370,0,137783,"Johnson&Johnson",1085694,"2022-02",0.000972447621827246,"Low",100,100
"10186","France",2022-02-24,140563637,"EURO",0,21517370,0,137783,"Moderna",23409106,"2022-02",0.000972447621827246,"Low",100,100
"10187","France",2022-02-24,140563637,"EURO",0,21517370,0,137783,"Oxford/AstraZeneca",7857854,"2022-02",0.000972447621827246,"Low",100,100
"10188","France",2022-02-24,140563637,"EURO",0,21517370,0,137783,"Pfizer/BioNTech",108210983,"2022-02",0.000972447621827246,"Low",100,100
"10189","France",2022-02-25,140667807,"EURO",0,21517370,0,137783,"Johnson&Johnson",1085720,"2022-02",0.000972447621827246,"Low",100,100
"10190","France",2022-02-25,140667807,"EURO",0,21517370,0,137783,"Moderna",23424260,"2022-02",0.000972447621827246,"Low",100,100
"10191","France",2022-02-25,140667807,"EURO",0,21517370,0,137783,"Oxford/AstraZeneca",7857854,"2022-02",0.000972447621827246,"Low",100,100
"10192","France",2022-02-25,140667807,"EURO",0,21517370,0,137783,"Pfizer/BioNTech",108299973,"2022-02",0.000972447621827246,"Low",100,100
"10193","France",2022-02-26,140732850,"EURO",0,21517370,0,137783,"Johnson&Johnson",1085747,"2022-02",0.000972447621827246,"Low",100,100
"10194","France",2022-02-26,140732850,"EURO",0,21517370,0,137783,"Moderna",23432517,"2022-02",0.000972447621827246,"Low",100,100
"10195","France",2022-02-26,140732850,"EURO",0,21517370,0,137783,"Oxford/AstraZeneca",7857854,"2022-02",0.000972447621827246,"Low",100,100
"10196","France",2022-02-26,140732850,"EURO",0,21517370,0,137783,"Pfizer/BioNTech",108356732,"2022-02",0.000972447621827246,"Low",100,100
"10197","France",2022-02-27,140744083,"EURO",393549,21910919,1331,139114,"Johnson&Johnson",1085755,"2022-02",0.000972447621827246,"Low",98.2038681262069,99.0432307316302
"10198","France",2022-02-27,140744083,"EURO",393549,21910919,1331,139114,"Moderna",23433805,"2022-02",0.000972447621827246,"Low",98.2038681262069,99.0432307316302
"10199","France",2022-02-27,140744083,"EURO",393549,21910919,1331,139114,"Oxford/AstraZeneca",7857854,"2022-02",0.000972447621827246,"Low",98.2038681262069,99.0432307316302
"10200","France",2022-02-27,140744083,"EURO",393549,21910919,1331,139114,"Pfizer/BioNTech",108366669,"2022-02",0.000972447621827246,"Low",98.2038681262069,99.0432307316302
"10201","France",2022-02-28,140799304,"EURO",0,21910919,0,139114,"Johnson&Johnson",1085773,"2022-02",0.000972447621827246,"Low",100,100
"10202","France",2022-02-28,140799304,"EURO",0,21910919,0,139114,"Moderna",23441360,"2022-02",0.000972447621827246,"Low",100,100
"10203","France",2022-02-28,140799304,"EURO",0,21910919,0,139114,"Oxford/AstraZeneca",7857855,"2022-02",0.000972447621827246,"Low",100,100
"10204","France",2022-02-28,140799304,"EURO",0,21910919,0,139114,"Pfizer/BioNTech",108414316,"2022-02",0.000972447621827246,"Low",100,100
"10205","France",2022-03-01,140857885,"EURO",0,21910919,0,139114,"Johnson&Johnson",1085786,"2022-03",0.000996499114261377,"Low",100,100
"10206","France",2022-03-01,140857885,"EURO",0,21910919,0,139114,"Moderna",23448672,"2022-03",0.000996499114261377,"Low",100,100
"10207","France",2022-03-01,140857885,"EURO",0,21910919,0,139114,"Oxford/AstraZeneca",7857856,"2022-03",0.000996499114261377,"Low",100,100
"10208","France",2022-03-01,140857885,"EURO",0,21910919,0,139114,"Pfizer/BioNTech",108465571,"2022-03",0.000996499114261377,"Low",100,100
"10209","France",2022-03-02,140921812,"EURO",0,21910919,0,139114,"Johnson&Johnson",1085799,"2022-03",0.000996499114261377,"Low",100,100
"10210","France",2022-03-02,140921812,"EURO",0,21910919,0,139114,"Moderna",23455663,"2022-03",0.000996499114261377,"Low",100,100
"10211","France",2022-03-02,140921812,"EURO",0,21910919,0,139114,"Oxford/AstraZeneca",7857856,"2022-03",0.000996499114261377,"Low",100,100
"10212","France",2022-03-02,140921812,"EURO",0,21910919,0,139114,"Pfizer/BioNTech",108522494,"2022-03",0.000996499114261377,"Low",100,100
"10213","France",2022-03-03,140962482,"EURO",0,21910919,0,139114,"Johnson&Johnson",1085811,"2022-03",0.000996499114261377,"Low",100,100
"10214","France",2022-03-03,140962482,"EURO",0,21910919,0,139114,"Moderna",23460700,"2022-03",0.000996499114261377,"Low",100,100
"10215","France",2022-03-03,140962482,"EURO",0,21910919,0,139114,"Oxford/AstraZeneca",7857856,"2022-03",0.000996499114261377,"Low",100,100
"10216","France",2022-03-03,140962482,"EURO",0,21910919,0,139114,"Pfizer/BioNTech",108558115,"2022-03",0.000996499114261377,"Low",100,100
"10217","France",2022-03-04,141017533,"EURO",0,21910919,0,139114,"Johnson&Johnson",1085825,"2022-03",0.000996499114261377,"Low",100,100
"10218","France",2022-03-04,141017533,"EURO",0,21910919,0,139114,"Moderna",23467298,"2022-03",0.000996499114261377,"Low",100,100
"10219","France",2022-03-04,141017533,"EURO",0,21910919,0,139114,"Oxford/AstraZeneca",7857856,"2022-03",0.000996499114261377,"Low",100,100
"10220","France",2022-03-04,141017533,"EURO",0,21910919,0,139114,"Pfizer/BioNTech",108606554,"2022-03",0.000996499114261377,"Low",100,100
"10221","France",2022-03-05,141051582,"EURO",0,21910919,0,139114,"Johnson&Johnson",1085835,"2022-03",0.000996499114261377,"Low",100,100
"10222","France",2022-03-05,141051582,"EURO",0,21910919,0,139114,"Moderna",23471351,"2022-03",0.000996499114261377,"Low",100,100
"10223","France",2022-03-05,141051582,"EURO",0,21910919,0,139114,"Oxford/AstraZeneca",7857856,"2022-03",0.000996499114261377,"Low",100,100
"10224","France",2022-03-05,141051582,"EURO",0,21910919,0,139114,"Pfizer/BioNTech",108636540,"2022-03",0.000996499114261377,"Low",100,100
"10225","France",2022-03-06,141056271,"EURO",348284,22259203,1094,140208,"Johnson&Johnson",1085838,"2022-03",0.000996499114261377,"Low",98.4353258290515,99.2197306858382
"10226","France",2022-03-06,141056271,"EURO",348284,22259203,1094,140208,"Moderna",23471837,"2022-03",0.000996499114261377,"Low",98.4353258290515,99.2197306858382
"10227","France",2022-03-06,141056271,"EURO",348284,22259203,1094,140208,"Oxford/AstraZeneca",7857857,"2022-03",0.000996499114261377,"Low",98.4353258290515,99.2197306858382
"10228","France",2022-03-06,141056271,"EURO",348284,22259203,1094,140208,"Pfizer/BioNTech",108640739,"2022-03",0.000996499114261377,"Low",98.4353258290515,99.2197306858382
"10229","France",2022-03-07,141081387,"EURO",0,22259203,0,140208,"Johnson&Johnson",1085851,"2022-03",0.000996499114261377,"Low",100,100
"10230","France",2022-03-07,141081387,"EURO",0,22259203,0,140208,"Moderna",23474678,"2022-03",0.000996499114261377,"Low",100,100
"10231","France",2022-03-07,141081387,"EURO",0,22259203,0,140208,"Oxford/AstraZeneca",7857857,"2022-03",0.000996499114261377,"Low",100,100
"10232","France",2022-03-07,141081387,"EURO",0,22259203,0,140208,"Pfizer/BioNTech",108663001,"2022-03",0.000996499114261377,"Low",100,100
"10233","France",2022-03-08,141108075,"EURO",0,22259203,0,140208,"Johnson&Johnson",1085863,"2022-03",0.000996499114261377,"Low",100,100
"10234","France",2022-03-08,141108075,"EURO",0,22259203,0,140208,"Moderna",23477770,"2022-03",0.000996499114261377,"Low",100,100
"10235","France",2022-03-08,141108075,"EURO",0,22259203,0,140208,"Oxford/AstraZeneca",7857858,"2022-03",0.000996499114261377,"Low",100,100
"10236","France",2022-03-08,141108075,"EURO",0,22259203,0,140208,"Pfizer/BioNTech",108686584,"2022-03",0.000996499114261377,"Low",100,100
"10237","France",2022-03-09,141139084,"EURO",0,22259203,0,140208,"Johnson&Johnson",1085875,"2022-03",0.000996499114261377,"Low",100,100
"10238","France",2022-03-09,141139084,"EURO",0,22259203,0,140208,"Moderna",23480967,"2022-03",0.000996499114261377,"Low",100,100
"10239","France",2022-03-09,141139084,"EURO",0,22259203,0,140208,"Oxford/AstraZeneca",7857858,"2022-03",0.000996499114261377,"Low",100,100
"10240","France",2022-03-09,141139084,"EURO",0,22259203,0,140208,"Pfizer/BioNTech",108714384,"2022-03",0.000996499114261377,"Low",100,100
"10241","France",2022-03-10,141161511,"EURO",0,22259203,0,140208,"Johnson&Johnson",1085883,"2022-03",0.000996499114261377,"Low",100,100
"10242","France",2022-03-10,141161511,"EURO",0,22259203,0,140208,"Moderna",23483346,"2022-03",0.000996499114261377,"Low",100,100
"10243","France",2022-03-10,141161511,"EURO",0,22259203,0,140208,"Oxford/AstraZeneca",7857858,"2022-03",0.000996499114261377,"Low",100,100
"10244","France",2022-03-10,141161511,"EURO",0,22259203,0,140208,"Pfizer/BioNTech",108734424,"2022-03",0.000996499114261377,"Low",100,100
"10245","France",2022-03-11,141194763,"EURO",0,22259203,0,140208,"Johnson&Johnson",1085895,"2022-03",0.000996499114261377,"Low",100,100
"10246","France",2022-03-11,141194763,"EURO",0,22259203,0,140208,"Moderna",23487070,"2022-03",0.000996499114261377,"Low",100,100
"10247","France",2022-03-11,141194763,"EURO",0,22259203,0,140208,"Oxford/AstraZeneca",7857858,"2022-03",0.000996499114261377,"Low",100,100
"10248","France",2022-03-11,141194763,"EURO",0,22259203,0,140208,"Pfizer/BioNTech",108763940,"2022-03",0.000996499114261377,"Low",100,100
"10249","France",2022-03-12,141218432,"EURO",0,22259203,0,140208,"Johnson&Johnson",1085906,"2022-03",0.000996499114261377,"Low",100,100
"10250","France",2022-03-12,141218432,"EURO",0,22259203,0,140208,"Moderna",23489479,"2022-03",0.000996499114261377,"Low",100,100
"10251","France",2022-03-12,141218432,"EURO",0,22259203,0,140208,"Oxford/AstraZeneca",7857858,"2022-03",0.000996499114261377,"Low",100,100
"10252","France",2022-03-12,141218432,"EURO",0,22259203,0,140208,"Pfizer/BioNTech",108785189,"2022-03",0.000996499114261377,"Low",100,100
"10253","France",2022-03-13,141221693,"EURO",419228,22678431,820,141028,"Johnson&Johnson",1085910,"2022-03",0.000996499114261377,"Low",98.1514241439366,99.4185551805315
"10254","France",2022-03-13,141221693,"EURO",419228,22678431,820,141028,"Moderna",23489806,"2022-03",0.000996499114261377,"Low",98.1514241439366,99.4185551805315
"10255","France",2022-03-13,141221693,"EURO",419228,22678431,820,141028,"Oxford/AstraZeneca",7857858,"2022-03",0.000996499114261377,"Low",98.1514241439366,99.4185551805315
"10256","France",2022-03-13,141221693,"EURO",419228,22678431,820,141028,"Pfizer/BioNTech",108788119,"2022-03",0.000996499114261377,"Low",98.1514241439366,99.4185551805315
"10257","France",2022-03-14,141245297,"EURO",0,22678431,0,141028,"Johnson&Johnson",1085913,"2022-03",0.000996499114261377,"Low",100,100
"10258","France",2022-03-14,141245297,"EURO",0,22678431,0,141028,"Moderna",23492424,"2022-03",0.000996499114261377,"Low",100,100
"10259","France",2022-03-14,141245297,"EURO",0,22678431,0,141028,"Oxford/AstraZeneca",7857858,"2022-03",0.000996499114261377,"Low",100,100
"10260","France",2022-03-14,141245297,"EURO",0,22678431,0,141028,"Pfizer/BioNTech",108809102,"2022-03",0.000996499114261377,"Low",100,100
"10261","France",2022-03-15,141273530,"EURO",0,22678431,0,141028,"Johnson&Johnson",1085919,"2022-03",0.000996499114261377,"Low",100,100
"10262","France",2022-03-15,141273530,"EURO",0,22678431,0,141028,"Moderna",23495341,"2022-03",0.000996499114261377,"Low",100,100
"10263","France",2022-03-15,141273530,"EURO",0,22678431,0,141028,"Oxford/AstraZeneca",7857858,"2022-03",0.000996499114261377,"Low",100,100
"10264","France",2022-03-15,141273530,"EURO",0,22678431,0,141028,"Pfizer/BioNTech",108834412,"2022-03",0.000996499114261377,"Low",100,100
"10265","France",2022-03-16,141311032,"EURO",0,22678431,0,141028,"Johnson&Johnson",1085926,"2022-03",0.000996499114261377,"Low",100,100
"10266","France",2022-03-16,141311032,"EURO",0,22678431,0,141028,"Moderna",23499473,"2022-03",0.000996499114261377,"Low",100,100
"10267","France",2022-03-16,141311032,"EURO",0,22678431,0,141028,"Oxford/AstraZeneca",7857858,"2022-03",0.000996499114261377,"Low",100,100
"10268","France",2022-03-16,141311032,"EURO",0,22678431,0,141028,"Pfizer/BioNTech",108867775,"2022-03",0.000996499114261377,"Low",100,100
"10269","France",2022-03-17,141338345,"EURO",0,22678431,0,141028,"Johnson&Johnson",1085927,"2022-03",0.000996499114261377,"Low",100,100
"10270","France",2022-03-17,141338345,"EURO",0,22678431,0,141028,"Moderna",23502541,"2022-03",0.000996499114261377,"Low",100,100
"10271","France",2022-03-17,141338345,"EURO",0,22678431,0,141028,"Oxford/AstraZeneca",7857858,"2022-03",0.000996499114261377,"Low",100,100
"10272","France",2022-03-17,141338345,"EURO",0,22678431,0,141028,"Pfizer/BioNTech",108892019,"2022-03",0.000996499114261377,"Low",100,100
"10273","France",2022-03-18,141382593,"EURO",0,22678431,0,141028,"Johnson&Johnson",1085933,"2022-03",0.000996499114261377,"Low",100,100
"10274","France",2022-03-18,141382593,"EURO",0,22678431,0,141028,"Moderna",23506935,"2022-03",0.000996499114261377,"Low",100,100
"10275","France",2022-03-18,141382593,"EURO",0,22678431,0,141028,"Oxford/AstraZeneca",7857858,"2022-03",0.000996499114261377,"Low",100,100
"10276","France",2022-03-18,141382593,"EURO",0,22678431,0,141028,"Pfizer/BioNTech",108931867,"2022-03",0.000996499114261377,"Low",100,100
"10277","France",2022-03-19,141409440,"EURO",0,22678431,0,141028,"Johnson&Johnson",1085934,"2022-03",0.000996499114261377,"Low",100,100
"10278","France",2022-03-19,141409440,"EURO",0,22678431,0,141028,"Moderna",23509499,"2022-03",0.000996499114261377,"Low",100,100
"10279","France",2022-03-19,141409440,"EURO",0,22678431,0,141028,"Oxford/AstraZeneca",7857858,"2022-03",0.000996499114261377,"Low",100,100
"10280","France",2022-03-19,141409440,"EURO",0,22678431,0,141028,"Pfizer/BioNTech",108956149,"2022-03",0.000996499114261377,"Low",100,100
"10281","France",2022-03-20,141412970,"EURO",586328,23264759,792,141820,"Johnson&Johnson",1085935,"2022-03",0.000996499114261377,"Low",97.479758977946,99.44154562121
"10282","France",2022-03-20,141412970,"EURO",586328,23264759,792,141820,"Moderna",23509813,"2022-03",0.000996499114261377,"Low",97.479758977946,99.44154562121
"10283","France",2022-03-20,141412970,"EURO",586328,23264759,792,141820,"Oxford/AstraZeneca",7857859,"2022-03",0.000996499114261377,"Low",97.479758977946,99.44154562121
"10284","France",2022-03-20,141412970,"EURO",586328,23264759,792,141820,"Pfizer/BioNTech",108959363,"2022-03",0.000996499114261377,"Low",97.479758977946,99.44154562121
"10285","France",2022-03-21,141442667,"EURO",0,23264759,0,141820,"Johnson&Johnson",1085940,"2022-03",0.000996499114261377,"Low",100,100
"10286","France",2022-03-21,141442667,"EURO",0,23264759,0,141820,"Moderna",23512821,"2022-03",0.000996499114261377,"Low",100,100
"10287","France",2022-03-21,141442667,"EURO",0,23264759,0,141820,"Oxford/AstraZeneca",7857859,"2022-03",0.000996499114261377,"Low",100,100
"10288","France",2022-03-21,141442667,"EURO",0,23264759,0,141820,"Pfizer/BioNTech",108986047,"2022-03",0.000996499114261377,"Low",100,100
"10289","France",2022-03-22,141480182,"EURO",0,23264759,0,141820,"Johnson&Johnson",1085941,"2022-03",0.000996499114261377,"Low",100,100
"10290","France",2022-03-22,141480182,"EURO",0,23264759,0,141820,"Moderna",23516586,"2022-03",0.000996499114261377,"Low",100,100
"10291","France",2022-03-22,141480182,"EURO",0,23264759,0,141820,"Oxford/AstraZeneca",7857859,"2022-03",0.000996499114261377,"Low",100,100
"10292","France",2022-03-22,141480182,"EURO",0,23264759,0,141820,"Pfizer/BioNTech",109019796,"2022-03",0.000996499114261377,"Low",100,100
"10293","France",2022-03-23,141523014,"EURO",0,23264759,0,141820,"Johnson&Johnson",1085949,"2022-03",0.000996499114261377,"Low",100,100
"10294","France",2022-03-23,141523014,"EURO",0,23264759,0,141820,"Moderna",23521663,"2022-03",0.000996499114261377,"Low",100,100
"10295","France",2022-03-23,141523014,"EURO",0,23264759,0,141820,"Oxford/AstraZeneca",7857860,"2022-03",0.000996499114261377,"Low",100,100
"10296","France",2022-03-23,141523014,"EURO",0,23264759,0,141820,"Pfizer/BioNTech",109057542,"2022-03",0.000996499114261377,"Low",100,100
"10297","France",2022-03-24,141554273,"EURO",0,23264759,0,141820,"Johnson&Johnson",1085953,"2022-03",0.000996499114261377,"Low",100,100
"10298","France",2022-03-24,141554273,"EURO",0,23264759,0,141820,"Moderna",23524696,"2022-03",0.000996499114261377,"Low",100,100
"10299","France",2022-03-24,141554273,"EURO",0,23264759,0,141820,"Oxford/AstraZeneca",7857860,"2022-03",0.000996499114261377,"Low",100,100
"10300","France",2022-03-24,141554273,"EURO",0,23264759,0,141820,"Pfizer/BioNTech",109085764,"2022-03",0.000996499114261377,"Low",100,100
"10301","France",2022-03-25,141604288,"EURO",0,23264759,0,141820,"Johnson&Johnson",1085956,"2022-03",0.000996499114261377,"Low",100,100
"10302","France",2022-03-25,141604288,"EURO",0,23264759,0,141820,"Moderna",23529254,"2022-03",0.000996499114261377,"Low",100,100
"10303","France",2022-03-25,141604288,"EURO",0,23264759,0,141820,"Oxford/AstraZeneca",7857861,"2022-03",0.000996499114261377,"Low",100,100
"10304","France",2022-03-25,141604288,"EURO",0,23264759,0,141820,"Pfizer/BioNTech",109131217,"2022-03",0.000996499114261377,"Low",100,100
"10305","France",2022-03-26,141632440,"EURO",0,23264759,0,141820,"Johnson&Johnson",1085966,"2022-03",0.000996499114261377,"Low",100,100
"10306","France",2022-03-26,141632440,"EURO",0,23264759,0,141820,"Moderna",23531929,"2022-03",0.000996499114261377,"Low",100,100
"10307","France",2022-03-26,141632440,"EURO",0,23264759,0,141820,"Oxford/AstraZeneca",7857861,"2022-03",0.000996499114261377,"Low",100,100
"10308","France",2022-03-26,141632440,"EURO",0,23264759,0,141820,"Pfizer/BioNTech",109156684,"2022-03",0.000996499114261377,"Low",100,100
"10309","France",2022-03-27,141636394,"EURO",851993,24116752,727,142547,"Johnson&Johnson",1085966,"2022-03",0.000996499114261377,"Low",96.4672149881543,99.489992774313
"10310","France",2022-03-27,141636394,"EURO",851993,24116752,727,142547,"Moderna",23532213,"2022-03",0.000996499114261377,"Low",96.4672149881543,99.489992774313
"10311","France",2022-03-27,141636394,"EURO",851993,24116752,727,142547,"Oxford/AstraZeneca",7857861,"2022-03",0.000996499114261377,"Low",96.4672149881543,99.489992774313
"10312","France",2022-03-27,141636394,"EURO",851993,24116752,727,142547,"Pfizer/BioNTech",109160354,"2022-03",0.000996499114261377,"Low",96.4672149881543,99.489992774313
"10313","France",2022-03-28,141666197,"EURO",0,24116752,0,142547,"Johnson&Johnson",1085968,"2022-03",0.000996499114261377,"Low",100,100
"10314","France",2022-03-28,141666197,"EURO",0,24116752,0,142547,"Moderna",23535156,"2022-03",0.000996499114261377,"Low",100,100
